Date,Open,High,Low,Close,Adj Close,Volume
21-01-2016,742,749.700012,735.01001,738.289978,738.289978,2750
22-01-2016,741.25,754.5,738.289978,751.869995,751.869995,2088
25-01-2016,758.190002,759,753,754.710022,754.710022,438
27-01-2016,752.75,757.640015,750.570007,753.200012,753.200012,402
28-01-2016,752,755.900024,750.5,751.159973,751.159973,679
29-01-2016,743.98999,766.900024,743.98999,765.27002,765.27002,12286
01-02-2016,770,770,760.349976,764.630005,764.630005,441
02-02-2016,763,768,755,759.01001,759.01001,706
03-02-2016,756,756,743.5,745.969971,745.969971,1539
04-02-2016,751,752.099976,745,748.469971,748.469971,3574
05-02-2016,750,756.200012,750,755.789978,755.789978,1491
08-02-2016,756,757.059998,745,747.169983,747.169983,1948
09-02-2016,749.789978,749.799988,735.900024,737.090027,737.090027,3011
10-02-2016,738.799988,738.799988,727.5,730.890015,730.890015,4362
11-02-2016,732.690002,732.690002,702,708.340027,708.340027,7530
12-02-2016,710,714.97998,699.200012,710.349976,710.349976,7101
15-02-2016,710.5,727,710.5,725.030029,725.030029,3028
16-02-2016,726,729,713,714.659973,714.659973,1208
17-02-2016,714.900024,719.679993,707,715.780029,715.780029,2450
18-02-2016,718.549988,729.98999,718.549988,726.109985,726.109985,1142
19-02-2016,725,730.059998,721,728,728,1788
22-02-2016,730,732,724.599976,730.530029,730.530029,681
23-02-2016,730.700012,730.700012,719,720.72998,720.72998,1802
24-02-2016,720,720.900024,711,714.659973,714.659973,1015
25-02-2016,714,715.5,706.099976,709.460022,709.460022,2342
26-02-2016,713,714.98999,709,713.539978,713.539978,1796
29-02-2016,710.099976,717,695,707.849976,707.849976,7187
01-03-2016,712.450012,732.97998,712,727.809998,727.809998,1908
02-03-2016,733,747.580017,733,744.799988,744.799988,2246
03-03-2016,750,755,745.599976,753.570007,753.570007,1712
04-03-2016,755,758.900024,750,756.969971,756.969971,664
08-03-2016,760,761,752.01001,753.669983,753.669983,3317
09-03-2016,754,762.599976,753,761.530029,761.530029,3181
10-03-2016,757.98999,761.98999,753.030029,755.559998,755.559998,1197
11-03-2016,755.049988,761,754,756.98999,756.98999,1063
14-03-2016,760,767.650024,758,763.530029,763.530029,2040
15-03-2016,763,763,753.109985,755.200012,755.200012,1861
16-03-2016,756,760.289978,753.299988,759.859985,759.859985,494
17-03-2016,764,770,759,760.039978,760.039978,3656
18-03-2016,761,768.98999,760.51001,767.47998,767.47998,934
21-03-2016,768.5,780.659973,768.5,778.969971,778.969971,5850
22-03-2016,777.130005,787,776,784.119995,784.119995,721
23-03-2016,782,784,778,783.030029,783.030029,326
28-03-2016,782,786.25,774,779.280029,779.280029,1028
29-03-2016,778,778,772,773.679993,773.679993,1273
30-03-2016,774,785.900024,773.099976,784.51001,784.51001,923
31-03-2016,785,792,783,790.72998,790.72998,1404
01-04-2016,786.97998,790.98999,780,781.179993,781.179993,982
04-04-2016,780,788,780,785.809998,785.809998,1255
05-04-2016,784,784.700012,772,772.73999,772.73999,2140
06-04-2016,775,779,770.5,773.960022,773.960022,349
07-04-2016,771.099976,772.900024,764.400024,764.909973,764.909973,740
08-04-2016,766,769,765.200012,767.299988,767.299988,538
11-04-2016,768.299988,778.26001,766.01001,776.700012,776.700012,969
12-04-2016,777,781.380005,775,780.5,780.5,532
13-04-2016,783.47998,794.799988,781.799988,792.179993,792.179993,1818
18-04-2016,795,800,793,799.75,799.75,862
20-04-2016,802,805,795,801.02002,801.02002,942
21-04-2016,802,806.75,794.5,798.210022,798.210022,858
22-04-2016,800,800.799988,796,797.809998,797.809998,567
25-04-2016,797,797,792,794.929993,794.929993,1057
26-04-2016,794.099976,807,793,805.299988,805.299988,835
27-04-2016,805.460022,807.98999,803.549988,807.450012,807.450012,643
28-04-2016,807.719971,809.97998,794,795.76001,795.76001,702
29-04-2016,794.26001,800.049988,789.299988,794.26001,794.26001,3042
02-05-2016,795,795,786,791.849976,791.849976,857
03-05-2016,793,799.48999,786,787.369995,787.369995,1066
04-05-2016,788,789,780.5,781.140015,781.140015,398
05-05-2016,783,789.900024,782.299988,787.619995,787.619995,308
06-05-2016,788,788,778,782.679993,782.679993,1109
09-05-2016,786,797.299988,785,795.97998,795.97998,980
10-05-2016,796,800,792,799.460022,799.460022,1311
11-05-2016,793,798.47998,790,792.359985,792.359985,1457
12-05-2016,795,805,795,800.880005,800.880005,675
13-05-2016,800.780029,800.780029,786.799988,791.140015,791.140015,682
16-05-2016,793,799.52002,786.400024,796.570007,796.570007,851
17-05-2016,800,803,796.809998,797.169983,797.169983,474
18-05-2016,798,798,789.169983,793.530029,793.530029,732
19-05-2016,794,796,788,788.659973,788.659973,868
20-05-2016,791,792.190002,785.320007,786.97998,786.97998,110
23-05-2016,790,790.469971,783,784.679993,784.679993,1653
24-05-2016,788,788,782.200012,783.77002,783.77002,192
25-05-2016,790,804.98999,787.700012,802.700012,802.700012,1864
26-05-2016,805,817.909973,803,812.799988,812.799988,1903
27-05-2016,814.280029,824.98999,814,823.789978,823.789978,3504
30-05-2016,824.789978,829,820,826,826,1121
31-05-2016,830,840,823,824.349976,824.349976,1556
01-06-2016,826,832,825,829.25,829.25,678
02-06-2016,830,836.390015,822.599976,835.159973,835.159973,1054
03-06-2016,834.01001,837,831.200012,832.690002,832.690002,976
06-06-2016,832.099976,836,830,830.200012,830.200012,533
07-06-2016,996,996,831.099976,835.700012,835.700012,1203
08-06-2016,837,840.01001,833.609985,840,840,390
09-06-2016,841,841,833.5,834.390015,834.390015,694
10-06-2016,833.140015,839.799988,828.599976,830.859985,830.859985,293
13-06-2016,830,830,822,825.109985,825.109985,627
14-06-2016,827,833,821,823.969971,823.969971,400
15-06-2016,825,833.599976,821.109985,831.969971,831.969971,1385
16-06-2016,835,835,822.599976,830.429993,830.429993,622
17-06-2016,829,833,825,828.849976,828.849976,678
20-06-2016,825,837.119995,825,836.150024,836.150024,1012
21-06-2016,840,840,830.099976,833.539978,833.539978,625
22-06-2016,835,836.599976,830,831.539978,831.539978,288
23-06-2016,832,842,831,839.599976,839.599976,807
24-06-2016,822,850,808.559998,823.890015,823.890015,7828
27-06-2016,823.799988,826.650024,821.26001,823.539978,823.539978,532
28-06-2016,825,827.950012,821,823.530029,823.530029,394
29-06-2016,826,834.469971,825.099976,832.070007,832.070007,965
30-06-2016,834,843.960022,834,841.539978,841.539978,1005
01-07-2016,844,848,841.099976,846.52002,846.52002,1697
04-07-2016,848,851.869995,845,848.049988,848.049988,822
05-07-2016,848,848,840.200012,846.190002,846.190002,2791
07-07-2016,848,849,842.01001,844.789978,844.789978,1242
08-07-2016,844.789978,847.190002,840.200012,845.059998,845.059998,1362
11-07-2016,852,861.690002,852,860.109985,860.109985,1525
12-07-2016,861.059998,866,860.940002,865.030029,865.030029,455
13-07-2016,863.340027,866,861.299988,864.72998,864.72998,1021
14-07-2016,866,870,863,869.73999,869.73999,1004
15-07-2016,870,872,865,866.98999,866.98999,1472
18-07-2016,869.049988,873,866,866.710022,866.710022,822
19-07-2016,866.710022,867,862,866.159973,866.159973,723
20-07-2016,866,872,866,867.159973,867.159973,243
21-07-2016,867.059998,872.130005,865.01001,865.090027,865.090027,283
22-07-2016,866.799988,870.890015,861.599976,866.409973,866.409973,748
25-07-2016,869.859985,877.400024,866.380005,875.320007,875.320007,1112
26-07-2016,877,880.580017,870,870.619995,870.619995,3070
27-07-2016,872,881,872,876,876,529
28-07-2016,880.070007,881,874.099976,880.659973,880.659973,1245
29-07-2016,880.01001,884.98999,877,880.150024,880.150024,1750
01-08-2016,882,888.98999,878,878.539978,878.539978,789
02-08-2016,880,886,876.049988,877.309998,877.309998,584
03-08-2016,879,879.590027,870.5,871.27002,871.27002,516
04-08-2016,872.099976,874,868,872.369995,872.369995,463
05-08-2016,873.98999,886.700012,873.98999,885.73999,885.73999,904
08-08-2016,886,888,885,885.929993,885.929993,833
09-08-2016,886.969971,886.98999,877.5,881.289978,881.289978,520
10-08-2016,882.900024,882.900024,873.099976,875.320007,875.320007,268
11-08-2016,873,876,871,875.23999,875.23999,281
12-08-2016,870.099976,882.5,870,881.969971,881.969971,348
16-08-2016,881,884,874,880.049988,880.049988,2750
17-08-2016,882,884,875,876.299988,876.299988,3204
18-08-2016,879,887.950012,879,882,882,4878
19-08-2016,884,884,879.5,882.02002,882.02002,698
22-08-2016,882,882.700012,877,880,880,2341
23-08-2016,878.929993,880,875.799988,876,876,341
24-08-2016,878,882,876.26001,878.179993,878.179993,262
25-08-2016,881.01001,882.900024,875.599976,875.599976,875.599976,2124
26-08-2016,877,877,872,872.369995,872.369995,323
29-08-2016,872,879.97998,866.599976,876.950012,876.950012,1014
30-08-2016,879.900024,889.940002,879.900024,889,889,986
31-08-2016,889.950012,898,889.950012,895.630005,895.630005,2330
01-09-2016,897,902,890.5,891.039978,891.039978,1268
02-09-2016,893,896.98999,890,896.469971,896.469971,412
06-09-2016,900,911.450012,893,911.450012,911.450012,6279
07-09-2016,909.599976,912.98999,907,908,908,754
08-09-2016,908,913.98999,906.099976,910.690002,910.690002,1400
09-09-2016,909,910,903,904.969971,904.969971,821
12-09-2016,902,902,890,893.72998,893.72998,625
14-09-2016,1085.72998,1085.72998,890,892.960022,892.960022,821
15-09-2016,891.570007,895,888,891.359985,891.359985,201
16-09-2016,893.659973,905,893.460022,894.580017,894.580017,1081
19-09-2016,896,899.789978,895.25,896.409973,896.409973,1189
20-09-2016,895,897.98999,893,895.049988,895.049988,275
21-09-2016,897,900,894.01001,897.900024,897.900024,200
22-09-2016,901.809998,906,900,902.969971,902.969971,132
23-09-2016,904,904,900,900.97998,900.97998,47
26-09-2016,899.5,901.890015,891,893.460022,893.460022,1340
27-09-2016,893,894.200012,888,893.530029,893.530029,1140
28-09-2016,890,896,889.299988,893.950012,893.950012,454
29-09-2016,892.710022,897,878,881.789978,881.789978,1820
30-09-2016,880.789978,883,873,877.01001,877.01001,521
03-10-2016,879,893.98999,879,893.22998,893.22998,655
04-10-2016,892,895,889.609985,893,893,69
05-10-2016,894.799988,895,886.5,891.369995,891.369995,384
06-10-2016,893,894.440002,885.200012,886.01001,886.01001,283
07-10-2016,888,888,884,886.340027,886.340027,1235
10-10-2016,890,891.849976,884.01001,885.01001,885.01001,805
13-10-2016,886,886,875,875.590027,875.590027,521
14-10-2016,877,888,870,880.090027,880.090027,2249
17-10-2016,883,883.900024,870,872.01001,872.01001,431
18-10-2016,875,884.98999,870.099976,883.25,883.25,528
19-10-2016,886,886,879.02002,884,884,766
20-10-2016,886,888.75,883.599976,885.349976,885.349976,559
21-10-2016,890,890,882,887.349976,887.349976,225
24-10-2016,891,891,882,888,888,244
25-10-2016,890,890,880.5,884.109985,884.109985,219
26-10-2016,888,888,877.109985,882.27002,882.27002,147
27-10-2016,885,885,876.5,884.159973,884.159973,271
28-10-2016,890,890,878.5,883.700012,883.700012,138
01-11-2016,884.640015,888,880,881.640015,881.640015,577
02-11-2016,875,884,871,872.929993,872.929993,453
03-11-2016,871.880005,877,867.549988,869.98999,869.98999,161
04-11-2016,875,875.98999,861,863.26001,863.26001,690
07-11-2016,860,875,858,870.549988,870.549988,571
08-11-2016,875,888,869,882.23999,882.23999,1916
09-11-2016,842,870,838,861.789978,861.789978,13006
10-11-2016,888,888,865,872.950012,872.950012,1987
11-11-2016,864.820007,871,849.200012,850.48999,850.48999,1746
15-11-2016,848,848,828.01001,831.140015,831.140015,10211
16-11-2016,830.01001,839.900024,827.5,829.710022,829.710022,5691
17-11-2016,834.080017,835.5,828,830.659973,830.659973,920
18-11-2016,830.659973,833.900024,825.590027,830.909973,830.909973,3498
21-11-2016,827,828,812.049988,814.570007,814.570007,3174
22-11-2016,816,820.97998,812,818.330017,818.330017,1321
23-11-2016,820,821.98999,817.5,820.940002,820.940002,1207
24-11-2016,819.849976,821,814,819.820007,819.820007,572
25-11-2016,820,830,818.299988,828.320007,828.320007,368
28-11-2016,825,834.890015,825,832.140015,832.140015,804
29-11-2016,834,839.890015,831,834.299988,834.299988,764
30-11-2016,836,840,834.23999,838.719971,838.719971,719
01-12-2016,864,864,835.650024,836.900024,836.900024,295
02-12-2016,834.099976,834.099976,823.75,825.179993,825.179993,2848
05-12-2016,826.98999,832.799988,824,831.48999,831.48999,535
06-12-2016,833.099976,835,832.51001,833.030029,833.030029,284
07-12-2016,833,836,827,830.299988,830.299988,391
08-12-2016,834,840,834,838.059998,838.059998,1446
09-12-2016,840.609985,842.200012,837.559998,841.669983,841.669983,206
12-12-2016,839.01001,842.98999,834,837,837,1829
13-12-2016,835.099976,840,831.5,838.619995,838.619995,567
14-12-2016,836.900024,838,831.5,833.150024,833.150024,526
15-12-2016,835,838,832,832.799988,832.799988,209
16-12-2016,833,833,829.330017,831.47998,831.47998,124
19-12-2016,832.880005,833.01001,828,830.380005,830.380005,582
20-12-2016,830,830.400024,824,825.159973,825.159973,1066
21-12-2016,827,829.299988,824,824.380005,824.380005,398
22-12-2016,823.23999,823.799988,814.02002,819.51001,819.51001,553
23-12-2016,816.099976,822,813.049988,818.22998,818.22998,819
26-12-2016,815.02002,816,807.109985,808.5,808.5,922
27-12-2016,808.900024,819.799988,808.900024,817.719971,817.719971,951
28-12-2016,819,824.880005,817,817.059998,817.059998,4903
29-12-2016,819.5,826.98999,815,824.22998,824.22998,426
30-12-2016,827,836.299988,827,835.440002,835.440002,1564
02-01-2017,836.570007,845.900024,828.5,835.070007,835.070007,6445
03-01-2017,837.150024,839.919983,833,836.880005,836.880005,1212
04-01-2017,837.5,839.219971,834.190002,835.98999,835.98999,396
05-01-2017,840,845,837.599976,844.109985,844.109985,381
06-01-2017,846,848,840.5,841.590027,841.590027,344
09-01-2017,843,843,840,841.47998,841.47998,428
10-01-2017,843,845,840.01001,844.799988,844.799988,203
11-01-2017,846.76001,854,845,853.5,853.5,894
12-01-2017,949.900024,949.900024,854.5,856,856,5199
13-01-2017,858,859,854,855.859985,855.859985,876
16-01-2017,855,859.5,853.940002,857.950012,857.950012,2504
17-01-2017,859.900024,860,853.580017,855.51001,855.51001,1064
18-01-2017,858,862.390015,856,859.190002,859.190002,224
19-01-2017,857.5,860,857.5,859.640015,859.640015,288
20-01-2017,855.640015,858.960022,852,852.940002,852.940002,421
23-01-2017,851.5,857.650024,850,853,853,370
24-01-2017,855.77002,863.73999,855,862.700012,862.700012,923
25-01-2017,860,875.900024,858,873.400024,873.400024,6009
27-01-2017,874,883.789978,874,879.48999,879.48999,2929
30-01-2017,885,887,878.119995,878.719971,878.719971,720
31-01-2017,878,878.25,869,872.659973,872.659973,856
01-02-2017,874,889,870.630005,887.640015,887.640015,1063
02-02-2017,883.950012,892,883.950012,888.419983,888.419983,2022
03-02-2017,889.409973,891,887.869995,891,891,716
06-02-2017,894.830017,897.98999,894.830017,895.349976,895.349976,1660
07-02-2017,895,897.98999,890.919983,893.72998,893.72998,323
08-02-2017,893.47998,896.76001,891,893.429993,893.429993,217
09-02-2017,897.609985,898.01001,890,894.590027,894.590027,594
10-02-2017,896.5,898.789978,894.76001,897,897,1284
13-02-2017,897.599976,899,893.640015,894.5,894.5,1123
14-02-2017,896,897.400024,895,896.48999,896.48999,2834
15-02-2017,895.609985,898,889.5,890.25,890.25,317
16-02-2017,889.5,896.049988,889.130005,895.099976,895.099976,496
17-02-2017,900,904,898.299988,899.809998,899.809998,1736
20-02-2017,899,906.780029,895.809998,904.22998,904.22998,1729
21-02-2017,906,909,903.609985,908.01001,908.01001,438
22-02-2017,908.98999,913.799988,907.659973,909.200012,909.200012,11038
23-02-2017,912,915,910.299988,912.880005,912.880005,952
27-02-2017,910.590027,913.700012,906.030029,908.049988,908.049988,860
28-02-2017,908,910,905.099976,906.72998,906.72998,685
01-03-2017,908,916.700012,908,913.390015,913.390015,771
02-03-2017,917,920,909.349976,911.049988,911.049988,2006
03-03-2017,908.190002,909.5,903.01001,907.97998,907.97998,435
06-03-2017,910.5,916.580017,910,914.450012,914.450012,1324
07-03-2017,915.440002,915.48999,912.090027,912.530029,912.530029,70
08-03-2017,914,914.900024,908.099976,912.109985,912.109985,557
09-03-2017,907,917.5,907,916.130005,916.130005,32991
10-03-2017,914,916,910,914.789978,914.789978,535
14-03-2017,930.880005,939,916,926.599976,926.599976,3880
15-03-2017,929.900024,930.570007,927,927.460022,927.460022,2552
16-03-2017,933,934.200012,927.900024,934.049988,934.049988,1329
17-03-2017,934.409973,939,933.599976,934.47998,934.47998,697
20-03-2017,934,934.700012,930.530029,932.039978,932.039978,3141
21-03-2017,932.580017,935.090027,927.049988,932.320007,932.320007,238
22-03-2017,927.450012,927.450012,923,924.02002,924.02002,445
23-03-2017,911.01001,930.98999,911.01001,929.969971,929.969971,886
24-03-2017,927.23999,933.900024,926.26001,932.450012,932.450012,248
27-03-2017,928.98999,928.98999,923.549988,926.119995,926.119995,554
28-03-2017,927.039978,932.710022,927.039978,928.080017,928.080017,428
29-03-2017,929.01001,932.48999,929.01001,931.940002,931.940002,374
30-03-2017,932,940.900024,932,940,940,401
31-03-2017,940,940,934,935.549988,935.549988,157
03-04-2017,945,945,940,944.369995,944.369995,459
05-04-2017,941.76001,946.98999,941.51001,944.419983,944.419983,660
06-04-2017,942.01001,946.01001,942.01001,944.669983,944.669983,316
07-04-2017,942,945.299988,935.099976,939.309998,939.309998,706
10-04-2017,940,944.280029,938.01001,940,940,509
11-04-2017,936.559998,945.049988,936.559998,942.849976,942.849976,257
12-04-2017,943,943.679993,935.969971,942.070007,942.070007,187
13-04-2017,938,941.179993,933.01001,935.25,935.25,546
17-04-2017,933,935,931.559998,932.119995,932.119995,539
18-04-2017,933.650024,942.409973,928.419983,929.359985,929.359985,108
19-04-2017,933,937.299988,912,928.130005,928.130005,4831
20-04-2017,929.01001,933.599976,927.409973,932.919983,932.919983,113
21-04-2017,935,936.5,929.349976,931.97998,931.97998,2731
24-04-2017,935,943.849976,934.590027,940.289978,940.289978,2951
25-04-2017,943.549988,950.140015,943.549988,948.950012,948.950012,2471
26-04-2017,948.950012,958,946,954.219971,954.219971,741
27-04-2017,951,955.900024,950.700012,955.01001,955.01001,1307
28-04-2017,950,952.559998,947.169983,950.5,950.5,509
02-05-2017,951.76001,953.659973,946.27002,949.890015,949.890015,852
03-05-2017,954.320007,954.320007,949.669983,949.840027,949.840027,996
04-05-2017,953.179993,955.869995,951.799988,954.719971,954.719971,784
05-05-2017,945,954.5,942,947.530029,947.530029,775
08-05-2017,949.530029,955.369995,948.98999,949.76001,949.76001,435
09-05-2017,952,953,950.030029,952.210022,952.210022,2081
10-05-2017,948,961.690002,946,960.049988,960.049988,312
11-05-2017,962,965.299988,960.190002,960.909973,960.909973,229
12-05-2017,960.47998,963,957.049988,958.619995,958.619995,789
15-05-2017,962,964.950012,962,962,962,421
16-05-2017,963,970.599976,956,970.140015,970.140015,324
17-05-2017,965.159973,974.76001,965,971.289978,971.289978,1589
18-05-2017,967.200012,968.049988,962.51001,962.880005,962.880005,405
19-05-2017,966.400024,969,960.570007,962.119995,962.119995,219
22-05-2017,966,967.619995,962.280029,962.97998,962.97998,524
23-05-2017,963.01001,963.01001,957.01001,957.01001,957.01001,528
24-05-2017,958.409973,964,953.75,954.450012,954.450012,340
25-05-2017,961.700012,971.890015,960,969.960022,969.960022,373
26-05-2017,975,979.049988,975,978.570007,978.570007,164
29-05-2017,980,982.51001,977.900024,979.169983,979.169983,384
30-05-2017,981.159973,984,979.98999,982.369995,982.369995,1364
31-05-2017,983.340027,989,982.030029,984.400024,984.400024,249
01-06-2017,982.809998,986.590027,980.280029,982.080017,982.080017,400
02-06-2017,985,987.090027,984.51001,986,986,343
05-06-2017,999,999,987,990.919983,990.919983,327
06-06-2017,990.179993,990.700012,984.5,985.349976,985.349976,1670
07-06-2017,985.76001,990.48999,985.27002,988,988,185
08-06-2017,987.900024,990,985.789978,987.630005,987.630005,325
09-06-2017,985,988.809998,984.309998,988.359985,988.359985,744
12-06-2017,985,987,983.559998,984,984,135
13-06-2017,984,987.799988,983.5,985.059998,985.059998,476
14-06-2017,983,984.98999,980.900024,984.299988,984.299988,164
15-06-2017,983,986.840027,980,980.090027,980.090027,603
16-06-2017,980,984.880005,979.409973,981.070007,981.070007,258
19-06-2017,982.799988,990.080017,981.5,987.809998,987.809998,871
20-06-2017,990,993,987.390015,988.140015,988.140015,823
21-06-2017,985,986.539978,983.869995,986.039978,986.039978,589
22-06-2017,989.280029,993,984.820007,986.830017,986.830017,362
23-06-2017,985.98999,985.98999,979.619995,981.5,981.5,382
27-06-2017,981,982,969.98999,972.909973,972.909973,641
28-06-2017,973,975.289978,970.01001,973.080017,973.080017,755
29-06-2017,974.549988,980,973.710022,979,979,2849
30-06-2017,971.289978,980.75,970.859985,976.210022,976.210022,510
03-07-2017,981.700012,986,976.909973,981.710022,981.710022,2608
04-07-2017,984,987,981.309998,984.26001,984.26001,9220
05-07-2017,987.559998,988.919983,984.929993,986.51001,986.51001,336
06-07-2017,982,995.549988,980.5,994,994,446
07-07-2017,990,991.900024,987.440002,990.460022,990.460022,162
10-07-2017,990,1001.900024,986,997.059998,997.059998,2783
11-07-2017,997.940002,1007.359985,997.940002,1002.369995,1002.369995,370
12-07-2017,1001,1006.25,1001,1004.570007,1004.570007,947
13-07-2017,1010,1014.5,1009,1014,1014,1083
14-07-2017,1015,1015,1005,1005.799988,1005.799988,796
17-07-2017,1010,1018.25,1010,1017.679993,1017.679993,755
18-07-2017,1013.869995,1015.97998,1010,1010,1010,255
19-07-2017,1010.460022,1017.98999,1010.460022,1016.140015,1016.140015,1272
20-07-2017,1018.01001,1019,1012.450012,1014.210022,1014.210022,598
21-07-2017,1017.98999,1018.409973,1011.429993,1016.5,1016.5,851
24-07-2017,1019.5,1024.969971,1016.01001,1017.780029,1017.780029,2600
25-07-2017,1020,1027.469971,1020,1021.650024,1021.650024,1995
26-07-2017,1023,1030,1023,1028,1028,1378
27-07-2017,1030,1038.01001,1027.699951,1030.300049,1030.300049,572
28-07-2017,1028.829956,1031,1024.300049,1030.339966,1030.339966,683
31-07-2017,1031,1035,1026.119995,1032.98999,1032.98999,3059
01-08-2017,1033,1039.560059,1033,1039.069946,1039.069946,627
02-08-2017,1039.27002,1040,1032.599976,1034.310059,1034.310059,669
03-08-2017,1033.73999,1038.329956,1030,1030.069946,1030.069946,421
04-08-2017,1030,1038.5,1029.47998,1036.530029,1036.530029,734
07-08-2017,1038,1038.5,1031.630005,1032.660034,1032.660034,260
08-08-2017,1030,1030.900024,1024,1028.949951,1028.949951,466
09-08-2017,1024,1025.97998,1020,1020.330017,1020.330017,443
10-08-2017,1018,1019.719971,1004.01001,1005.969971,1005.969971,3665
11-08-2017,1000.849976,1002.98999,996.02002,999.289978,999.289978,300
14-08-2017,998,1008.890015,998,1004.539978,1004.539978,853
16-08-2017,1007,1020,1007,1020,1020,1256
17-08-2017,1023,1024.849976,1014.549988,1020,1020,214
18-08-2017,1015.650024,1015.650024,1010.200012,1015.359985,1015.359985,463
21-08-2017,1017,1017.599976,1000.52002,1005.5,1005.5,159
22-08-2017,1003.650024,1008.380005,1002,1007.179993,1007.179993,443
23-08-2017,1009.049988,1014.48999,1007.01001,1012.080017,1012.080017,391
24-08-2017,1015.01001,1017,1012.5,1015.099976,1015.099976,106
28-08-2017,1015.099976,1023,1015.099976,1018.400024,1018.400024,319
29-08-2017,1017,1017,1009.049988,1010.690002,1010.690002,175
30-08-2017,1013,1022.25,1013,1019,1019,1080
31-08-2017,1018,1021.599976,1016.059998,1016.419983,1016.419983,434
01-09-2017,1025,1027.75,1023.5,1026.930054,1026.930054,160
04-09-2017,1024.150024,1025.939941,1016.659973,1020.169983,1020.169983,719
05-09-2017,1022.640015,1026.349976,1020.390015,1026.219971,1026.219971,205
06-09-2017,1020,1024.459961,1017.349976,1021.059998,1021.059998,725
07-09-2017,1024,1024.800049,1021.630005,1021.97998,1021.97998,75
08-09-2017,1025,1025,1018.919983,1020.51001,1020.51001,379
11-09-2017,1025,1031,1025,1028.22998,1028.22998,342
12-09-2017,1032.890015,1038.939941,1032.890015,1037.25,1037.25,632
13-09-2017,1036.75,1041.839966,1034.900024,1035.069946,1035.069946,676
14-09-2017,1039.560059,1041.939941,1035.719971,1037.790039,1037.790039,198
15-09-2017,1037,1047,1034.140015,1035.859985,1035.859985,1168
18-09-2017,1040,1049.819946,1040,1044.069946,1044.069946,797
19-09-2017,1045,1045.01001,1042.52002,1042.859985,1042.859985,293
20-09-2017,1046.689941,1048.420044,1042.619995,1042.650024,1042.650024,97
21-09-2017,1042.01001,1046.01001,1039.5,1043.459961,1043.459961,1881
22-09-2017,1036.25,1036.25,1025.060059,1028.199951,1028.199951,293
25-09-2017,1025,1025,1008,1017.440002,1017.440002,767
26-09-2017,1016,1019.130005,1012,1015.289978,1015.289978,425
27-09-2017,1014.200012,1018.119995,1000,1003.070007,1003.070007,1004
28-09-2017,1010,1011,1005.5,1006,1006,508
29-09-2017,1007.359985,1014.830017,1006,1012.099976,1012.099976,294
03-10-2017,1013,1017.450012,1012.080017,1013.5,1013.5,353
04-10-2017,1013.349976,1021.840027,1013.349976,1020.169983,1020.169983,645
05-10-2017,1022,1029.900024,1016.5,1016.5,1016.5,268
06-10-2017,1019.619995,1030.949951,1014,1030.189941,1030.189941,1259
09-10-2017,1031,1032,1025.400024,1027.02002,1027.02002,709
10-10-2017,1032,1034,1030.5,1030.5,1030.5,275
11-10-2017,1035,1037,1027.530029,1028.369995,1028.369995,335
12-10-2017,1032,1040,1029.5,1037.810059,1037.810059,265
13-10-2017,1038,1050.859985,1036,1048.77002,1048.77002,1834
16-10-2017,1052,1057.310059,1050,1056.949951,1056.949951,1903
17-10-2017,1056.280029,1056.949951,1053.119995,1054.800049,1054.800049,64
18-10-2017,1053.969971,1054.689941,1046.880005,1050.930054,1050.930054,181
19-10-2017,1050.199951,1060,1044.300049,1048.25,1048.25,267
23-10-2017,1050,1050.390015,1041.920044,1047.410034,1047.410034,186
24-10-2017,1050.98999,1053.76001,1048.48999,1052.800049,1052.800049,788
25-10-2017,1056.709961,1062.5,1055.099976,1060.72998,1060.72998,1269
26-10-2017,1060.23999,1065.650024,1057.75,1064.400024,1064.400024,351
27-10-2017,1064.72998,1064.98999,1061.300049,1062.410034,1062.410034,1242
30-10-2017,1062,1068.599976,1061.900024,1068.040039,1068.040039,1463
31-10-2017,1063,1069.680054,1063,1064.400024,1064.400024,393
01-11-2017,1080,1080,1063,1074.170044,1074.170044,252
02-11-2017,1076.300049,1076.98999,1072.030029,1072.180054,1072.180054,2376
03-11-2017,1073,1078.709961,1073,1077.170044,1077.170044,433
06-11-2017,1077,1080,1073.73999,1076.469971,1076.469971,990
07-11-2017,1076.849976,1077,1069.790039,1069.800049,1069.800049,289
08-11-2017,1071.380005,1071.380005,1063.459961,1063.589966,1063.589966,172
09-11-2017,1069.52002,1071.079956,1058,1061.550049,1061.550049,1391
10-11-2017,1070,1070,1058.099976,1064.469971,1064.469971,356
13-11-2017,1061.699951,1062.699951,1057.430054,1057.660034,1057.660034,1676
14-11-2017,1052.040039,1057,1051.069946,1051.930054,1051.930054,121
15-11-2017,1050.099976,1050.670044,1043,1044.880005,1044.880005,400
16-11-2017,1049,1057.900024,1044.23999,1054.859985,1054.859985,1672
17-11-2017,1060,1070,1057.25,1060.98999,1060.98999,641
20-11-2017,1058,1061.900024,1056.079956,1059.72998,1059.72998,333
21-11-2017,1065.98999,1067.890015,1062.130005,1062.52002,1062.52002,1060
22-11-2017,1068,1068,1062.560059,1064.459961,1064.459961,477
23-11-2017,1062,1069.280029,1062,1066,1066,81
24-11-2017,1065,1070,1065,1070,1070,71
27-11-2017,1064.01001,1070,1064.01001,1069.530029,1069.530029,338
28-11-2017,1062.670044,1074.290039,1062.670044,1066.22998,1066.22998,364
